A61K47,A61P31,C07D417,A61P9,A61B5,A61M31,C12Q1,A61P35,C12N15,A61K38,C12P21,A61F2,G01N33,C07D413,A61P25,A61K39,A61P37,C12N5,C07D487,A61M5,A61K35,C07D403,A61B17,C07K14,A61K9,A61K45,C07K16,C07D471,A61K31,C07D401,abstract,ID
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Oral administration of a solid dosage form of the present invention comprising an effective amount of rifabutin, an effective amount of clarithromycin, an effective amount of clofazimine, and an effective amount of an absorption enhancer, is used to treat a subject suffering from, or susceptible to, Mycobacterium avium subspecies paratuberculosis infection. In an embodiment, the solid dosage form is sufficiently designed to result in a reduction in the increased metabolism of clarithromycin caused by rifabutin. In an embodiment, the solid dosage form is sufficiently designed to result in a reduction in the metabolism of rifabutin caused by clarithromycin. In an embodiment, the solid dosage form is sufficiently designed to result in a reduction in risk of a subject developing leucopenia or uveitis as a result of rifabutin.",US20170232028A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Provided in the present invention are a substituted pyrrolotriazine compound, a pharmaceutical composition thereof and a use thereof, the pyrrolotriazine compound being a compound represented by formula (Φ), or a pharmaceutically acceptable salt, prodrug, hydrate or solvent compound, crystalline form, stereoisomer or isotope variant thereof. The compound and composition of the present invention may be used in the treatment of conditions associated with KIT and/or PDGFRα.
",US20210040101A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"There are provided compounds of Formula I, and pharmaceutically acceptable salts and esters thereof, and pharmaceutical compositions thereof, used for inhibition or modulation of the activity of cyclin dependent kinases (CDK) and/or glycogen synthase kinase-3 (GSK-3), for the treatment of disease states or conditions mediated by cyclin dependent kinases and/or glycogen synthase kinase-3, including cancers.
",US11725020B2
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,An optical component group for use in a spectrometer module of a system for measuring whole-blood hemoglobin parameters or whole-blood bilirubin parameters. The optical component group includes a light dispersing element and an achromatic lens assembly disposed between the light dispersing element and a light entrance port of the spectrometer module where the achromatic lens assembly is thermo-compensating permitting thermal expansion and contraction of the achromatic lens assembly in a linear direction where the linear directions is also transverse to a light beam from the light entrance port through the achromatic lens assembly and to the light dispersing element and back through the achromatic lens assembly.,US20190017993A1
1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Disclosed is a tumor-targeting fusion protein comprising at least (i) a IL-15 peptide or a variant or functional fragment thereof, (ii) a IL-15Rα polypeptide or a variant or functional fragment thereof, (iii) a Fc domain or a variant or functional fragment thereof, and (iv) a RGD polypeptide or a variant thereof. The fusion protein is preferably configured as RGD polypeptide-Fc domain-IL-15 polypeptide-IL-15Rα polypeptide. The tumor-targeting fusion proteins provided herein improves the anti-tumor effects of IL-15 and prolongs the half-life of IL-15, while targeting tumor sites and acting upon tumor cells. In addition, the fusion proteins are capable of being expressed at high efficiency and purified. The high efficiency of anti-tumor activity enables the fusion proteins to be an excellent candidate for tumor immunotherapy.",US11236140B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Novel CFTR corrector compounds that are effective in rescuing halide efflux, delF508-CFTR protein processing, and apical functional chloride ion transport in a cell are provided. Also provided are methods for treating protein folding disorders (e.g., cystic fibrosis). The methods include administering a CFTR corrector compound or pharmaceutically acceptable salt or prodrug thereof. Methods of rescuing halide efflux in a cell, correcting a processing defect of a delF508-CFTR protein in a cell, and correcting functional delF508-CFTR chloride channels in a cell are also provided.",US20150299206A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Disclosed are a compound pharmaceutical composition containing Cichorium glandulosum Boiss et Hout as a lipid-lowering active ingredient and the use of the composition for preparing a drug for treating or preventing lipid metabolism disorders, wherein the composition comprises a pharmaceutically active ingredient and a pharmaceutically acceptable carrier, wherein the pharmaceutically active ingredient consists of quercetin-3-O-β-D-glucuronoside, isoquercitrin and quercetin at a molar ratio of 1.1-2.4:1.3-3.3:1.2-3.1.",US20170100421A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,There is provided an auto-injector for a syringe that is suitable for use in the injected delivery of drug to a patient. The auto-injector comprises a cassette unit arranged for receipt of a syringe provided with a needle cover and removable cap. The auto-injector also comprises a drive unit arranged for docking receipt of the cassette unit at a docking position and a drive arrangement. The drive unit is provided with a timer that starts a time count on removal of the removable cap and needle cover from the cassette unit.,US20140358072A1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The invention relates to a method of obtaining an antibody with a desired function, the method comprising: a) bringing a population of B cells into contact with a capturing agent; b) separating the captured B cells from the uncaptured B cells; c) culturing a plurality of captured B cells wherein said B cells have not been sorted into single B cells immediately prior to culturing; d) screening a plurality of the cultured cells to identify cells capable of producing an antibody with the desired function; and e) obtaining the desired antibody therefrom.",US7790414B2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The present invention provides a cage holder for a spinal fusion cage which is mounted on the spinal fusion cage, thereby allowing the spinal fusion cage to be stably inserted between vertebral bodies. The cage holder may be engaged with the spinal fusion cage to insert the spinal fusion cage between the vertebral bodies at the lowest height, and may be reliably separated from the spinal fusion cage after the surgery. In addition, when mounting the cage holder on a height adjustable spinal fusion cage, the cage holder may visually indicate an amount of change in the height of the spinal fusion cage.",US20210259855A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Provided is a cassette unit suitable for use with an auto-injector having an electrically powered drive unit. The cassette unit comprises a cassette unit housing defining a cassette unit housing cavity and a needle projection aperture. The housing cavity may receive a syringe. Axially movable within the barrel of the syringe for forward movement into contact with the syringe plunger, there is a plunger slaving part defining a circumferential wall arranged for frictional sliding relationship with the inner wall of the barrel, a rear drive-receiving face and a front plunger-contacting face. The plunger slaving part is arranged such that when a drive load is applied to its rear drive-receiving face to bring the front plunger-contacting face into contact with the plunger the drive load is evenly transmitted. The circumferential wall is provided with slide restrictors that restrict frictional sliding movement thereof in relation to the inner wall of the barrel.",US20150182691A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"A series of substituted fused pentacyclic imidazopyridine and imidazopyridazine derivatives, and analogues thereof, being potent modulators of human TNFα activity, are accordingly of benefit in the treatment and/or prevention of various human ailments, including autoimmune and inflammatory disorders; neurological and neurodegenerative disorders; pain and nociceptive disorders; cardiovascular disorders; metabolic disorders; ocular disorders; and oncological disorders.
",US20200022988A1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Provided is an anticancer compound including a cleavable linker specifically activated in a tumor microenvironment, and use thereof. The anticancer compound is represented by the following formula, wherein, R1 is a normal functional group or a protection group; R2 is Ala, Thr, Val or Ile; R3 is Ala, Val or Asn; R4 is a drug group linked via a hydroxyl group or an amino group; and the general formula of the drug is R4H. The anticancer compound is only activated at a local portion of a tumor, thus avoiding the defect of immune system damage of a traditional chemotherapeutic drug, and promoting tumor immunization by removing a tumor immunosuppression cell. The anticancer compound or pharmaceutical composition thereof is jointly used with immunotherapy, thus improving the effect of treating the tumor, and effectively inhibiting tumor metastasis and osseous metastasis.
",US10682371B2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A luminal valve for placing in a body lumen comprises at least four valve leaflets. The valve has a normally closed configuration in which the leaflets are engaged and an open configuration in which the leaflets are open. The valve may be mounted to an esophageal support.,US8673020B2
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A series of 6,7-dihydro[1,3]thiazolo[5,4-c]pyridin-4(5H)-one derivatives, which are substituted in the 2-position by a substituted morpholin-4-yl moiety, being selective inhibitors of PI3 kinase enzymes, are accordingly of benefit in medicine, for example in the treatment of inflammatory, autoimmune, cardiovascular, neurodegenerative, metabolic, oncological, nociceptive or ophthalmic conditions.",US8338592B2
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"A drug delivery device is provided that includes a device body, a number of solid, compressed drug tablets, and a retention frame. The device body includes a drug reservoir lumen and a retention frame lumen. The number of solid, compressed drug tablets are positioned in the drug reservoir lumen, and the retention frame is positioned in the retention frame lumen. The drug tablets may be mini-tablets aligned in the drug reservoir lumen, with an interstice formed between any two adjacent drug tablets facilitating deformation of the device body. Systems and method are also provided for loading a drug delivery device. In one embodiment, the method includes positioning one or more solid drug units upstream of the drug delivery device; and driving the drug units into the drug delivery device with a flow of pressurized gas.",US10543166B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The present disclosure provides an antibody or antibody fragment comprising at least one Fab molecule, wherein the light chain variable region, VL and the heavy chain region, VH of the Fab molecule are linked by one or more disulfide bonds, and use of the same in treatment or prophylaxis.",US20150274810A1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The present invention provides a novel method for protein manufacture wherein the protein is expressed in a host cell, and in a more specific manner relates to a method for manufacturing a protein that results in reduced levels of product-related impurities.",US10358460B2
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,"Disclosed are an anti-CD19 humanized antibody prepared from a murine monoclonal antibody, a chimeric antigen receptor containing the humanized antibody, and an immune cell expressing the humanized antibody. Not only does the humanized antibody of the present invention not produce an anti-antibody response (AAR) and a human anti-mouse antibody response (HAMA), but same also has better affinity than a murine antibody, and has excellent activity and safety, thereby providing a new means for treating CD19-expressing tumors.",US11427633B2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Apparatus relates to a carbonate polymer containing a functional group of disulfide five-membered ring in the side chain and application thereof. The polymer can be prepared from cyclic carbonate monomer containing a disulfide five-membered ring functional group through the activity controllable ring-opening polymerization. For polymer, molecular weight is controlled, molecular weight distribution is narrowed and does not require the protection and deprotection procedures. Polymer prepared from the carbonate monomer through the ring-opening polymerization has biodegradability, can be used for controlling drugs release system, and can be used to prepare tumor-targeted nano-drug carrier which is sensitive to reduction and is reversible cross-linking, can support long circulation in the body, in high concentration of cancers cells can rapidly release cross-linking in the cancer cells, to release drugs, to kill cancer cells with high efficiency and specificity. Biodegradable polymer has a good application value in the tissue engineering and bio-chip coating.",US10072122B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The present invention provides a human PD-1 antibody, an antigen-binding fragment thereof, and medical use thereof, and further provides a chimeric antibody and humanized antibodies comprising a complementarity-determining region (CDR) of the antibody, a pharmaceutical composition comprising the human PD-1 antibody and the antigen-binding fragment thereof, and use of the antibody in preparing medicines for treating diseases or disorders.",US11365255B2
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Methods and devices for detecting positioning of a probe in a tissue of a patient. A method can include providing a detection device; advancing a device coupled probe through the tissue of the patient and toward the patient's target tissue; detecting a change in pressure about the distal portion of the coupled probe during advancing, where the detected pressure change indicates probe positioning in a vein or artery of the patient; outputting the detected pressure change or indication of probe positioning to a visual display.",US20110046477A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"The present application relates to a new chlorin e6 derivatives and pharmaceutically acceptable salt thereof, as well as preparation and use thereof, which belongs to the medicine field. The chlorin e6 ether amino acid derivative comprises general structural formula I and optical isomers thereof. The preparation process comprises etherification of 3-vinyl in chlorin e6, A peptide is produced from 15-carboxylethyl and amino acid. The chlorin e6 ether amino acid derivative and pharmaceutically acceptable salt thereof can be used as a photodynamic anti-tumor drug. Compared with the prior similar photosensitizer Talaporfin used in clinic, the chlorin e6 ether amino acid derivative of the present application possess improved photodynamic anti-tumor activities and a high ratio of darktoxicity-phototoxicity. The prepared new photodynamic anti-tumor drugs comprises photodynamic anti-cancer drugs, drugs for photodynamic treatment of benign vascular diseases, such as age-related macular degeneration and naevus flammeus, and drugs for photodynamic treatment of condyloma acuminate.",US9951081B1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"The present invention relates to a quinoline derivative represented by general formula (I) or a pharmaceutically acceptable salt, hydrate, solvate or prodrug thereof wherein Ar, R1, R2, R3, X, Y and n have the meanings given in the description. The present invention also relates to the comparatively strong effect of the compound represented by general formula (I) on inhibiting c-Met kinase. The present invention further relates to the use of this compound or a pharmaceutically acceptable salt, hydrate, solvate or prodrug thereof in the manufacturing of a medicament for treating the disease caused by abnormally over-expressing c-Met kinase, in particular, for treating or preventing cancer.",US20140371221A1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"This disclosure describes, inter alia, materials, devices, kits and methods that may be used to treat chronic sinusitis.",US20190117383A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The present invention provides a vaccine containing virus-like particles derived from virus particles having an envelope, in which a lipid-component content of the virus-like particles is reduced relative to a lipid-component content of the virus particles.",US20170196965A1
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A method for monomerization of MMP-7 aggregates is provided. A method for monomerization of MMP-7 aggregates which comprises treating MMP-7 aggregates with a buffer solution comprising a monovalent cation chloride (sodium chloride, potassium chloride, etc.) at a low concentration or with a buffer solution not comprising a monovalent cation chloride, a process for preparing MMP-7 which involves said method for monomerization, and a (pharmaceutical) composition comprising MMP-7 in the aforementioned buffer solution. In case that a (pharmaceutical) composition comprising MMP-7 at a low concentration is prepared, the aforementioned buffer solution comprising sugar alcohols or sugars is used.",US20170081654A1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The present invention describes genomic biomarkers that have been discovered to correlate with varied individual responses (efficacy, adverse effect, and other end points) to therapeutic retinoid X receptor modulator, such as bexarotene, in treating diseases such as, non small cell lung cancer. The newly discovered biomarkers and others in linkage disequilibrium with them can be used in companion diagnostic tests which can help to predict drug responses and apply drugs only to those who will be benefited, or exclude those who might have adverse effects, by the treatment.",US20150368720A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,"A combination of antibiotics including rifabutin, clarithromycin and clofazimine for the treatment of an autoimmune disease such as multiple sclerosis and related diseases. In a further aspect, there is provided a composition comprising a combination of two or more antibiotic agents for the treatment of an autoimmune disease, said two or more antibiotic agents selected from rifabutin, clofazimine, and at least one macrolide.",US9901638B2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Fibroblast Growth Factor Receptor kinase inhibitors and prodrugs thereof of Formula (I) and their use for the treatment of hyper-proliferative diseases such as retinopathy, psoriasis, rheumatoid arthritis, osteoarthritis, septic arthritis, tumour metastasis, periodontal disease, corral ulceration, proteinuria, coronary thrombosis from atherosclerotic plaque, aneurismal aorta, dystrophobic epidermolysis bullosa, degenerative cartilage loss following traumatic joint injury, osteopenias mediated by MMP activity, tempero mandibular joint disease, and demyelating disease of the nervous system.",US11192890B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"One aspect of the invention provides a composition of novel high penetration compositions (HPC) or a high penetration prodrug (HPP) for treatment of Parkinson's disease. The HPCs/HPPs are capable of being converted to parent active drugs or drug metabolites after crossing the biological barrier and thus can render treatments for the conditions that the parent drugs or metabolites can. Additionally, the HPPs are capable of reaching areas that parent drugs may not be able to access or to render a sufficient concentration at the target areas and therefore render novel treatments. The HPCs/HPPs can be administered to a subject through various administration routes, e.g., locally delivered to an action site of a condition with a high concentration or systematically administered to a biological subject and enter the general circulation with a faster rate.",US20170334908A1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"The present disclosure provides heteroaryl compounds of Formula (I), processes for their preparation, pharmaceutical compositions containing them, and their use in the treatment of diseases and disorders, arising from or related to the CXCR4 pathway.
",US20200239439A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"The novel positively charged pro-drugs of NSAIAs in the general formulas (1, 2a, 2b, 2c, or 2d) “Structure 1, 2a, 2b, 2c, or 2d” were designed and synthesized. The compounds of the general formulas (1, 2a, 2b, 2c, or 2d) “Structure 1, 2a, 2b, 2c, or 2d” indicated above can be prepared from metal salts, organic base salts, or immobilized base salts of NSAIAs with suitable halide compounds. The positively charged amino groups in the pro-drugs in this invention largely increase the solubility of the drugs in water and will bond to the negative charge on the phosphate head group of membrane. Thus, the local concentration of the outside of the membrane or skin will be very high and will facilitate the passage of these pro-drugs from a region of high concentration to a region of low concentration. This bonding will disturb the membrane a little bit and may make some room for the lipophilic portion of the pro-drug. When the molecules of membrane move, the membrane may “crack” a little bit due to the bonding of the pro-drug. This will let the pro-drug insert into the membrane. At pH 7.4, only about 99% of the amino group is protonated. When the amino group is not protonated, the bonding between the amino group of the pro-drug and the phosphate head group of the membrane will disassociate, and the pro-drug will enter the membrane completely. When the amino group of the pro-drug flips to the other side of the membrane and thus becomes protonated, then the pro-drug is pulled into the cytosol, a semi-liquid concentrated aqueous solution or suspension. These pro-drugs can be used for treating and preventing diabetes (type I or/and type II), abnormal blood glucose and lipid levels, stroke, heart attack, and other heart and vascular diseases Alzheimer's diseases, Parkinson's diseases and other neurodegenerative diseases, psoriasis, discoid lupus erythematosus, systemic lupus erythematosus (SLE), autoimmune hepatitis, multiple sclerosis (MS), and other autoimmune diseases, amyotrophic lateral sclerosis (ALS), oculopharyngeal muscular dystrophy (OPMD), and other muscle disorders, inflamed hemorrhoids, cryptitis, other inflammatory conditions of the anorectum, and pruritus ani, prostatitis, prostatocystitis, varicose veins, autoimmune liver inflammation, autoimmune kidney inflammation, vein inflammation and other inflammations, skin cancers, breast cancer, colon-rectum cancer, oral cancer, and other cancers, scars, abnormal vascular skin lesions, birthmarks, moles (nevi), skin tags, aging spots (liver spots), and other skin disorders. These pro-drugs can be administered transdermally without the help of skin penetration enhancers.",US9371284B2
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"The present invention provides methods for treating or suppressing tumor metastasis at a site distinct from the bladder in an individual having a urothelial carcinoma of lower tract, comprising locally delivering to the bladder an effective amount of a chemotherapeutic agent (such as gemcitabine), wherein the chemotherapeutic agent is delivered continuously to the bladder for a sustained period of time (such as at least 24 hours).",US20210145856A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"A series of substituted fused tricyclic imidazole derivatives, in particular dihydro-1H-pyrano[4′,3′:4,5]imidazo[1,2-a]pyridine, 1,2,3,4-tetrahydroimidazo[1,2-a:5,4-c′]dipyridine, dihydro-1H-pyrano[3′,4′:4,5]imidazo[1,2-a]pyridine and tetrahydro-6H-cyclohepta[4,5]imidazo[1,2-a]pyridine, and analogues thereof, being potent modulators of human TNF activity, are accordingly of benefit in the treatment and/or prevention of various human ailments, including autoimmune and inflammatory disorders; neurological and neurodegenerative disorders; pain and nociceptive disorders; cardiovascular disorders; metabolic disorders; ocular disorders; and oncological disorders.",US20160304530A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"The present disclosure relates to a process and new intermediates for the synthesis of (R)-praziquantel, which is obtained through four steps in proper order, that is, condensation reaction, reduction reaction, acylation reaction and ring-closing reaction, using (1R)-2-substituted-1,2,3,4-tetrahydroisoquinoline-1-carboxylic acid as starting material. Overall, the present disclosure provides a (R)-praziquantel product with higher optical purity through a process route that is more cost effective and environmentally friendly.",US20170121330A1
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Provided in the present invention is a PDL-1 molecule. The affinity of the PDL-1 molecule to the PD-1 molecule is at least two times the affinity of the wild-type PDL-1 molecule to the PD-1 molecule. Meanwhile, the PDL-1 molecule of the present invention can effectively improve the killing efficiency of lymphocytes. In addition, the present invention also provides nucleic acids encoding the PDL-1 molecule of the present invention, and a complex of the PDL-1 molecules of the present invention. The PDL-1 molecule of the present invention may be used alone or in combination with other molecules.",US11124557B2
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"The present invention relates to a method for inducing the transdifferentiation of B lymphoid cells into T lymphoid cells using transcription factor Hoxb5, and related products and applications thereof. The method of the present invention specifically comprises: introducing Hoxb5, a nucleic acid molecule encoding Hoxb5 or a construct comprising the nucleic acid molecule into the B lymphoid cells to obtain the B lymphoid cells with overexpressed Hoxb5; then implanting the obtained B lymphoid cells into the body of a subject to obtain regenerated T cell progenitor cells by way of transdifferentiation, and then the T cell progenitor cells differentiate into mature T cells with functions. The regenerated T cells obtained using the method of the present invention are not only functionally normal, but also show no risk of tumorigenesis or extremely low risk of tumorigenesis.",US10508287B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"Provided are an isoindoline derivative, intermediate, preparation method, pharmaceutical composition and use thereof. The isoindoline derivative and the pharmaceutical composition thereof can regulate the production or activity of immunological cytokines, thus effectively treating cancer and inflammatory disease.
",US10017492B2
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Methods of ischemic tissue repair and regeneration through promoting tissue redistribution and reuse of copper by administering a composition comprising a copper chelating tetramine, such as trientine. Methods and compositions for increasing intracellular copper lever and/or inducing repair of an ischemic tissue in an individual. Increased copper level in an ischemic tissue may promote copper-dependent HIF-1 transcriptional activities and tissue repair.",US20180296598A1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A human antibody which comprises a complementarity determining region of an H chain consisting of the amino acid sequence as shown in SEQ ID NOs: 1 to 3 and a complementarity determining region of an L chain consisting of the amino acid sequence as shown in SEQ ID NOs: 4 to 6. The human antibody of the present invention has the activity to specifically bind to transthyretin (TTR) with structural change and the activity to inhibit fibrillization of TTR and is a human antibody suitable for application to human body.,US20160340419A1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A disposable test cartridge and method for a point-of-care analyzer includes a cartridge body having a plurality of chambers where each of the plurality of chambers has an opening at a top of the cartridge body, a cartridge cover connected to the cartridge body where the cartridge cover has a capillary-receiving aperture, a capillary wiper disposed within the capillary-receiving aperture where the capillary-receiving aperture is aligned with one of the plurality of chambers of the cartridge body, and a capillary element removably insertable into the cartridge cover where the capillary element has a capillary tube that extends into the capillary-receiving aperture and through the capillary wiper where a tip portion of the capillary tube extends into the cartridge body.",US20190038196A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"The present invention relates to pyrimidine compounds that are useful as anti-proliferative agents. More particularly, the present invention relates to oxygen linked and substituted pyrimidine compounds, methods for their preparation, pharmaceutical compositions containing these compounds and uses of these compounds in the treatment of proliferative disorders. These compounds may be useful as medicaments for the treatment of a number of proliferative disorders including tumours and cancers as well as other disorders or conditions related to or associated with kinases.",US20170112846A1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"This invention provides antibodies or functional fragments thereof that bind to PD-1 with high affinity. The invention provides nucleic acid molecules encoding the antibodies or the fragments thereof according to the present invention, expression vectors and host cells for expressing the antibodies or the functional fragments thereof according to the present invention, as well as methods for producing the antibodies or the functional fragments thereof according to the present invention. The present invention also provides immunoconjugates and pharmaceutical compositions comprising the antibodies or the functional fragments thereof according to the present invention. The present invention additionally provides methods for treating a plurality of diseases (comprising cancers, infectious diseases and inflammatory diseases) by using the antibodies or the functional fragments thereof disclosed herein.",US20160272708A1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,The present disclosure relates to a method of modulating the half-life of a binding domain specific to a serum carrier protein by mutating the sequence and a modulated binding domain specific to a serum carrier protein.,US20190144529A1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Provided here are cell detection systems, fluidic devices, structures and techniques related to particle and cell sorting and detection in fluid, for example sorting specific subpopulations of cell types. A method for verification of sorting of particles includes receiving a first detection signal that is associated with optical characteristics of a particle in a first channel. A sorting channel of a plurality of second channels is determined based on the first detection signal, thereby determining the sorting of the particle into the sorting channel based on the optical characteristics of the particle. A sorting signal for sorting the particle from the first channel into the sorting channel is transmitted. A second detection signal is received that is associated with the presence of the particle in the sorting channel. The sorting of the particle from the first channel into the sorting channel is verified based on the second detection signal.",US10816550B2
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Novel CFTR corrector compounds that are effective in rescuing halide efflux, delF508-CFTR protein processing, and apical functional chloride ion transport in a cell are provided. Also provided are methods for treating protein folding disorders (e.g., cystic fibrosis and chronic obstructive pulmonary diseases). The methods include administering a CFTR corrector compound or pharmaceutically acceptable salt or prodrug thereof. Methods of rescuing halide efflux in a cell, correcting a processing defect of a delF508-CFTR protein in a cell, and correcting functional delF508-CFTR chloride channels in a cell are also provided.",US20160024065A1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The present invention provides a composition comprising a GLP-1 receptor agonist and a glucagon receptor agonist and an application of the composition. More specifically, the present invention provides a pharmaceutical composition comprising a pharmaceutically effective amount of the GLP-1 receptor agonist and the glucagon receptor agonist, wherein the GLP-1 receptor agonist and the glucagon receptor agonist independently form a conjugate with a hydrophilic polymer, or the GLP-1 receptor agonist and the glucagon receptor agonist jointly form a conjugate with the hydrophilic polymer.",US10894076B2
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,"It has been demonstrated that certain compounds bind to TNF and stabilise a conformation of trimeric TNF that binds to the TNF receptor. Accordingly, these compounds can be used as modulators of TNF. A new assay for identifying compounds with this mechanism of action is also disclosed.",US11448655B2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"The present disclosure relates to multispecific molecule comprising a binding domain specific to the antigen CD22 and a binding domain specific to the antigen CD79a and/or CD79b, compositions comprising the same and use of both in treatment, for example the treatment of autoimmune disease.",US20170204178A1
